Date,1 AUD,100 BGN,1 BRL,1 CAD,100 CHF,100 CNY,100 CZK,100 DKK,1 EUR,1 GBP,1 HKD,100 HRK,100 HUF, I44,100 IDR,1 ILS,100 INR,100 JPY,100 KRW,1 LTL,100 MXN,1 MYR,1 NZD,100 PHP,100 PKR,1 PLN,100 RON,100 RUB,100 SEK,1 SGD,100 THB,100 TRY,100 TWD, TWI,1 USD,1 XDR,1 ZAR,100 BYR,1 BYN,100 BDT,100 MMK,100 ISK
1975-12,ND,ND,ND,5.4872,210.89,ND,ND,90.41,ND,11.2380,ND,ND,ND,ND,ND,ND,ND,1.8190,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.12,ND,ND,ND,ND,82.63,5.5592,ND,ND,ND,ND,ND,ND,3.28
1976-01,ND,ND,ND,5.5212,213.43,ND,ND,90.22,ND,11.2690,ND,ND,ND,ND,ND,ND,ND,1.8240,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.91,ND,ND,ND,ND,82.90,5.5552,ND,ND,ND,ND,ND,ND,3.25
1976-02,ND,ND,ND,5.5562,215.00,ND,ND,90.00,ND,11.1930,ND,ND,ND,ND,ND,ND,ND,1.8320,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.28,ND,ND,ND,ND,82.66,5.5232,ND,ND,ND,ND,ND,ND,3.23
1976-03,ND,ND,ND,5.6302,216.32,ND,ND,90.32,ND,10.7980,ND,ND,ND,ND,ND,ND,ND,1.8470,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.01,ND,ND,ND,ND,82.12,5.5482,ND,ND,ND,ND,ND,ND,3.19
1976-04,ND,ND,ND,5.5902,217.27,ND,ND,90.94,ND,10.1550,ND,ND,ND,ND,ND,ND,ND,1.8380,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.82,ND,ND,ND,ND,80.96,5.4942,ND,ND,ND,ND,ND,ND,3.08
1976-05,ND,ND,ND,5.6012,220.47,ND,ND,90.71,ND,9.9690,ND,ND,ND,ND,ND,ND,ND,1.8370,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.62,ND,ND,ND,ND,80.54,5.4892,ND,ND,ND,ND,ND,ND,3.03
1976-06,ND,ND,ND,5.7012,223.91,ND,ND,90.64,ND,9.8270,ND,ND,ND,ND,ND,ND,ND,1.8570,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.76,ND,ND,ND,ND,80.68,5.5472,ND,ND,ND,ND,ND,ND,3.02
1976-07,ND,ND,ND,5.7492,224.88,ND,ND,90.66,ND,9.9790,ND,ND,ND,ND,ND,ND,ND,1.8960,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.05,ND,ND,ND,ND,81.24,5.5852,ND,ND,ND,ND,ND,ND,3.03
1976-08,ND,ND,ND,5.5912,222.18,ND,ND,90.65,ND,9.8160,ND,ND,ND,ND,ND,ND,ND,1.8950,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.88,ND,ND,ND,ND,80.77,5.5072,ND,ND,ND,ND,ND,ND,2.98
1976-09,ND,ND,ND,5.5722,219.67,ND,ND,90.64,ND,9.4020,ND,ND,ND,ND,ND,ND,ND,1.8910,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.84,ND,ND,ND,ND,80.15,5.4322,ND,ND,ND,ND,ND,ND,2.92
1976-10,ND,ND,ND,5.4682,217.48,ND,ND,90.22,ND,8.7210,ND,ND,ND,ND,ND,ND,ND,1.8290,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.04,ND,ND,ND,ND,78.89,5.3172,ND,ND,ND,ND,ND,ND,2.83
1976-11,ND,ND,ND,5.3542,215.92,ND,ND,89.26,ND,8.6260,ND,ND,ND,ND,ND,ND,ND,1.7860,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.01,ND,ND,ND,ND,78.42,5.2692,ND,ND,ND,ND,ND,ND,2.78
1976-12,ND,ND,ND,5.1132,212.79,ND,ND,89.33,ND,8.7490,ND,ND,ND,ND,ND,ND,ND,1.7690,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.31,ND,ND,ND,ND,78.39,5.2112,ND,ND,ND,ND,ND,ND,2.75
1977-01,ND,ND,ND,5.2162,211.84,ND,ND,89.55,ND,9.0300,ND,ND,ND,ND,ND,ND,ND,1.8120,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.22,ND,ND,ND,ND,79.18,5.2712,ND,ND,ND,ND,ND,ND,2.77
1977-02,ND,ND,ND,5.1452,209.89,ND,ND,89.38,ND,9.0440,ND,ND,ND,ND,ND,ND,ND,1.8570,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.55,ND,ND,ND,ND,79.19,5.2882,ND,ND,ND,ND,ND,ND,2.77
1977-03,ND,ND,ND,4.9985,205.77,ND,ND,89.54,ND,9.0180,ND,ND,ND,ND,ND,ND,ND,1.8750,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.64,ND,ND,ND,ND,78.99,5.2515,ND,ND,ND,ND,ND,ND,2.74
1977-04,ND,ND,ND,5.0300,209.28,ND,ND,88.41,ND,9.0830,ND,ND,ND,ND,ND,ND,ND,1.9190,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,121.73,ND,ND,ND,ND,79.13,5.2830,ND,ND,ND,ND,ND,ND,2.75
1977-05,ND,ND,ND,5.0280,209.33,ND,ND,87.81,ND,9.0620,ND,ND,ND,ND,ND,ND,ND,1.9010,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,121.19,ND,ND,ND,ND,78.96,5.2730,ND,ND,ND,ND,ND,ND,2.73
1977-06,ND,ND,ND,5.0000,212.43,ND,ND,87.50,ND,9.0880,ND,ND,ND,ND,ND,ND,ND,1.9380,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,119.69,ND,ND,ND,ND,79.03,5.2860,ND,ND,ND,ND,ND,ND,2.73
1977-07,ND,ND,ND,4.9580,218.02,ND,ND,88.23,ND,9.0540,ND,ND,ND,ND,ND,ND,ND,1.9870,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,120.90,ND,ND,ND,ND,79.91,5.2580,ND,ND,ND,ND,ND,ND,2.69
1977-08,ND,ND,ND,4.9340,220.33,ND,ND,88.00,ND,9.2240,ND,ND,ND,ND,ND,ND,ND,1.9890,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,119.13,ND,ND,ND,ND,79.82,5.3010,ND,ND,ND,ND,ND,ND,2.67
1977-09,ND,ND,ND,5.1111,230.89,ND,ND,88.82,ND,9.5650,ND,ND,ND,ND,ND,ND,ND,2.0560,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,113.02,ND,ND,ND,ND,80.75,5.4854,ND,ND,ND,ND,ND,ND,2.66
1977-10,ND,ND,ND,4.9937,240.86,ND,ND,89.76,ND,9.7100,ND,ND,ND,ND,ND,ND,ND,2.1530,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,114.37,ND,ND,ND,ND,82.07,5.4855,ND,ND,ND,ND,ND,ND,2.62
1977-11,ND,ND,ND,4.9162,248.04,ND,ND,89.12,ND,9.9260,ND,ND,ND,ND,ND,ND,ND,2.2310,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,113.76,ND,ND,ND,ND,82.54,5.4527,ND,ND,ND,ND,ND,ND,2.58
1977-12,ND,ND,ND,4.7810,252.66,ND,ND,88.31,ND,9.7330,ND,ND,ND,ND,ND,ND,ND,2.1780,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,110.47,ND,ND,ND,ND,81.19,5.2466,ND,ND,ND,ND,ND,ND,2.47
1978-01,ND,ND,ND,4.6807,259.14,ND,ND,89.26,ND,9.9620,ND,ND,ND,ND,ND,ND,ND,2.1390,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,110.40,ND,ND,ND,ND,81.26,5.1507,ND,ND,ND,ND,ND,ND,2.40
1978-02,ND,ND,ND,4.7311,276.73,ND,ND,92.85,ND,10.2190,ND,ND,ND,ND,ND,ND,ND,2.1940,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,113.48,ND,ND,ND,ND,83.64,5.2655,ND,ND,ND,ND,ND,ND,2.15
1978-03,ND,ND,ND,4.7346,280.81,ND,ND,95.17,ND,10.1710,ND,ND,ND,ND,ND,ND,ND,2.2980,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,115.59,ND,ND,ND,ND,85.39,5.3238,ND,ND,ND,ND,ND,ND,2.10
1978-04,ND,ND,ND,4.7008,282.09,ND,ND,95.63,ND,9.9270,ND,ND,ND,ND,ND,ND,ND,2.4210,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.61,ND,ND,ND,ND,86.03,5.3640,ND,ND,ND,ND,ND,ND,2.11
1978-05,ND,ND,ND,4.8740,277.69,ND,ND,95.61,ND,9.9040,ND,ND,ND,ND,ND,ND,ND,2.4110,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,117.08,ND,ND,ND,ND,85.70,5.4492,ND,ND,ND,ND,ND,ND,2.11
1978-06,ND,ND,ND,4.8185,286.86,ND,ND,95.80,ND,9.9240,ND,ND,ND,ND,ND,ND,ND,2.5250,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,117.25,ND,ND,ND,ND,86.16,5.4033,ND,ND,ND,ND,ND,ND,2.08
1978-07,ND,ND,ND,4.7990,299.48,ND,ND,96.30,ND,10.2240,ND,ND,ND,ND,ND,ND,ND,2.7020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.84,ND,ND,ND,ND,87.93,5.3942,ND,ND,ND,ND,ND,ND,2.07
1978-08,ND,ND,ND,4.6117,315.54,ND,ND,95.62,ND,10.2000,ND,ND,ND,ND,ND,ND,ND,2.7890,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.43,ND,ND,ND,ND,87.96,5.2555,ND,ND,ND,ND,ND,ND,2.02
1978-09,ND,ND,ND,4.4756,331.95,ND,ND,95.93,ND,10.2030,ND,ND,ND,ND,ND,ND,ND,2.7440,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,117.83,ND,ND,ND,ND,87.82,5.2117,ND,ND,ND,ND,ND,ND,1.70
1978-10,ND,ND,ND,4.1703,320.54,ND,ND,96.29,ND,9.8910,ND,ND,ND,ND,ND,ND,ND,2.6830,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,114.92,ND,ND,ND,ND,86.39,4.9305,ND,ND,ND,ND,ND,ND,1.60
1978-11,ND,ND,ND,4.3166,303.44,ND,ND,96.39,ND,9.9350,ND,ND,ND,ND,ND,ND,ND,2.6450,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,115.88,ND,ND,ND,ND,86.34,5.0599,ND,ND,ND,ND,ND,ND,1.61
1978-12,ND,ND,ND,4.3227,303.78,ND,ND,97.17,ND,10.1060,ND,ND,ND,ND,ND,ND,ND,2.6000,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.24,ND,ND,ND,ND,87.15,5.0962,ND,ND,ND,ND,ND,ND,1.60
1979-01,ND,ND,ND,4.2591,303.50,ND,ND,98.80,ND,10.1570,ND,ND,ND,ND,ND,ND,ND,2.5660,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.60,ND,ND,ND,ND,87.61,5.0651,ND,ND,ND,ND,ND,ND,1.58
1979-02,ND,ND,ND,4.2616,304.37,ND,ND,99.06,ND,10.2140,ND,ND,ND,ND,ND,ND,ND,2.5440,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.74,ND,ND,ND,ND,87.77,5.0956,ND,ND,ND,ND,ND,ND,1.58
1979-03,ND,ND,ND,4.3412,303.40,ND,ND,98.21,ND,10.3870,ND,ND,ND,ND,ND,ND,ND,2.4710,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.77,ND,ND,ND,ND,87.70,5.0975,ND,ND,ND,ND,ND,ND,1.57
1979-04,ND,ND,ND,4.4848,299.97,ND,ND,97.54,ND,10.6570,ND,ND,ND,ND,ND,ND,ND,2.3790,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,117.15,ND,ND,ND,ND,87.65,5.1420,ND,ND,ND,ND,ND,ND,1.57
1979-05,ND,ND,ND,4.4893,300.45,ND,ND,96.27,ND,10.6750,ND,ND,ND,ND,ND,ND,ND,2.3790,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.10,ND,ND,ND,ND,87.79,5.1882,ND,ND,ND,ND,ND,ND,1.56
1979-06,ND,ND,ND,4.4014,303.59,ND,ND,95.00,ND,10.8910,ND,ND,ND,ND,ND,ND,ND,2.3590,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.86,ND,ND,ND,ND,88.18,5.1589,ND,ND,ND,ND,ND,ND,1.51
1979-07,ND,ND,ND,4.3339,306.33,ND,ND,96.21,ND,11.3970,ND,ND,ND,ND,ND,ND,ND,2.3310,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,119.50,ND,ND,ND,ND,89.08,5.0423,ND,ND,ND,ND,ND,ND,1.44
1979-08,ND,ND,ND,4.2992,303.79,ND,ND,95.44,ND,11.2590,ND,ND,ND,ND,ND,ND,ND,2.3100,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,119.23,ND,ND,ND,ND,88.58,5.0304,ND,ND,ND,ND,ND,ND,1.37
1979-09,ND,ND,ND,4.2765,308.64,ND,ND,96.00,ND,10.9520,ND,ND,ND,ND,ND,ND,ND,2.2430,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.89,ND,ND,ND,ND,88.20,4.9831,ND,ND,ND,ND,ND,ND,1.32
1979-10,ND,ND,ND,4.2302,305.68,ND,ND,95.00,ND,10.6690,ND,ND,ND,ND,ND,ND,ND,2.1600,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.10,ND,ND,ND,ND,87.36,4.9677,ND,ND,ND,ND,ND,ND,1.29
1979-11,ND,ND,ND,4.2580,305.04,ND,ND,95.50,ND,10.7030,ND,ND,ND,ND,ND,ND,ND,2.0540,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.88,ND,ND,ND,ND,87.89,5.0245,ND,ND,ND,ND,ND,ND,1.29
1979-12,ND,ND,ND,4.2582,311.25,ND,ND,92.71,ND,10.9510,ND,ND,ND,ND,ND,ND,ND,2.0720,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,119.16,ND,ND,ND,ND,88.54,4.9775,ND,ND,ND,ND,ND,ND,1.27
1980-01,ND,ND,ND,4.2200,308.48,ND,ND,91.24,ND,11.1200,ND,ND,ND,ND,ND,ND,ND,2.0670,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,118.48,ND,ND,ND,ND,88.17,4.9109,ND,ND,ND,ND,ND,ND,1.24
1980-02,ND,ND,ND,4.2250,298.35,ND,ND,89.55,ND,11.1880,ND,ND,ND,ND,ND,ND,ND,2.0020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,117.12,ND,ND,ND,ND,87.02,4.8824,ND,ND,ND,ND,ND,ND,1.21
1980-03,ND,ND,ND,4.3089,286.66,ND,ND,87.53,ND,11.1400,ND,ND,ND,ND,ND,ND,ND,2.0320,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.24,ND,ND,ND,ND,86.21,5.0470,ND,ND,ND,ND,ND,ND,1.23
1980-04,ND,ND,ND,4.2708,289.53,ND,ND,86.94,ND,11.2270,ND,ND,ND,ND,ND,ND,ND,2.0310,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.15,ND,ND,ND,ND,86.09,5.0589,ND,ND,ND,ND,ND,ND,1.15
1980-05,ND,ND,ND,4.1870,295.39,ND,ND,87.68,ND,11.3090,ND,ND,ND,ND,ND,ND,ND,2.1520,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.60,ND,ND,ND,ND,86.68,4.9119,ND,ND,ND,ND,ND,ND,1.10
1980-06,ND,ND,ND,4.2181,297.32,ND,ND,88.45,ND,11.3510,ND,ND,ND,ND,ND,ND,ND,2.2300,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.57,ND,ND,ND,ND,86.96,4.8567,ND,ND,ND,ND,ND,ND,1.05
1980-07,ND,ND,ND,4.1847,300.03,ND,ND,89.06,ND,11.4310,ND,ND,ND,ND,ND,ND,ND,2.1830,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.80,ND,ND,ND,ND,87.10,4.8183,ND,ND,ND,ND,ND,ND,0.99
1980-08,ND,ND,ND,4.1999,294.69,ND,ND,87.94,ND,11.5310,ND,ND,ND,ND,ND,ND,ND,2.1720,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.58,ND,ND,ND,ND,86.67,4.8669,ND,ND,ND,ND,ND,ND,0.98
1980-09,ND,ND,ND,4.1572,295.17,ND,ND,87.42,ND,11.6240,ND,ND,ND,ND,ND,ND,ND,2.2540,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.45,ND,ND,ND,ND,86.58,4.8376,ND,ND,ND,ND,ND,ND,0.94
1980-10,ND,ND,ND,4.1902,295.11,ND,ND,86.46,ND,11.8300,ND,ND,ND,ND,ND,ND,ND,2.3420,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.83,ND,ND,ND,ND,86.56,4.8954,ND,ND,ND,ND,ND,ND,0.91
1980-11,ND,ND,ND,4.2327,290.60,ND,ND,85.03,ND,12.0300,ND,ND,ND,ND,ND,ND,ND,2.3560,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,116.55,ND,ND,ND,ND,86.15,5.0150,ND,ND,ND,ND,ND,ND,0.88
1980-12,ND,ND,ND,4.3223,289.80,ND,ND,85.53,ND,12.1310,ND,ND,ND,ND,ND,ND,ND,2.4680,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,117.40,ND,ND,ND,ND,86.97,5.1688,ND,ND,ND,ND,ND,ND,0.87
1981-01,6.1826,ND,ND,4.3965,288.22,ND,ND,84.86,ND,12.5931,ND,ND,ND,ND,ND,ND,ND,2.5914,ND,ND,ND,ND,5.0329,ND,ND,ND,ND,ND,117.87,ND,ND,ND,ND,87.56,5.2339,6.63552,ND,ND,ND,ND,ND,83.91
1981-02,6.2949,ND,ND,4.5208,278.00,ND,ND,81.93,ND,12.4368,ND,ND,ND,ND,ND,ND,ND,2.6369,ND,ND,ND,ND,5.0665,ND,ND,ND,ND,ND,117.58,ND,ND,ND,ND,86.23,5.4171,6.67503,ND,ND,ND,ND,ND,84.36
1981-03,6.2787,ND,ND,4.5300,280.71,ND,ND,81.50,ND,12.0386,ND,ND,ND,ND,ND,ND,ND,2.5867,ND,ND,ND,ND,4.9663,ND,ND,ND,ND,ND,117.17,ND,ND,ND,ND,85.89,5.3974,6.62961,ND,ND,ND,ND,ND,82.56
1981-04,6.3119,ND,ND,4.5953,277.86,ND,ND,80.48,ND,11.9253,ND,ND,ND,ND,ND,ND,ND,2.5498,ND,ND,ND,ND,4.9408,ND,ND,ND,ND,ND,116.67,ND,ND,ND,ND,85.21,5.4673,6.62260,ND,ND,ND,ND,ND,82.53
1981-05,6.4662,ND,ND,4.7217,274.81,ND,ND,78.62,ND,11.8511,ND,ND,ND,ND,ND,ND,ND,2.5715,ND,ND,ND,ND,4.9957,ND,ND,ND,ND,ND,115.82,ND,ND,ND,ND,84.30,5.6676,6.67776,ND,ND,ND,ND,ND,82.85
1981-06,6.7430,ND,ND,4.9087,285.39,ND,ND,79.16,ND,11.6900,ND,ND,ND,ND,ND,ND,ND,2.6390,ND,ND,ND,ND,5.0803,ND,ND,ND,ND,ND,117.05,ND,ND,ND,ND,85.12,5.9076,6.83388,ND,ND,ND,ND,ND,81.10
1981-07,6.9692,ND,ND,5.0413,291.09,ND,ND,79.75,ND,11.4454,ND,ND,ND,ND,ND,ND,ND,2.6283,ND,ND,ND,ND,5.1117,ND,ND,ND,ND,ND,117.72,ND,ND,ND,ND,85.51,6.0980,6.92544,ND,ND,ND,ND,ND,81.95
1981-08,7.0434,ND,ND,5.0525,285.19,ND,ND,78.65,ND,11.2583,ND,ND,ND,ND,ND,ND,ND,2.6477,ND,ND,ND,ND,5.0877,ND,ND,ND,ND,ND,116.60,ND,ND,ND,ND,84.77,6.1812,6.93709,ND,ND,ND,ND,ND,81.00
1981-09,6.8621,ND,ND,4.9790,294.70,ND,ND,80.78,ND,10.8466,ND,ND,ND,ND,ND,ND,ND,2.6027,ND,ND,ND,ND,4.9319,ND,ND,ND,ND,ND,110.33,ND,ND,ND,ND,83.98,5.9736,6.82968,ND,ND,ND,ND,ND,76.58
1981-10,6.7656,ND,ND,4.9194,313.88,ND,ND,81.93,ND,10.9000,ND,ND,ND,ND,ND,ND,ND,2.5578,ND,ND,ND,ND,4.8667,ND,ND,ND,ND,ND,106.82,ND,ND,ND,ND,84.35,5.9132,6.82323,ND,ND,ND,ND,ND,76.86
1981-11,6.6655,ND,ND,4.8981,325.99,ND,ND,81.22,ND,11.0679,ND,ND,ND,ND,ND,ND,ND,2.6059,ND,ND,ND,ND,4.8306,ND,ND,ND,ND,ND,106.10,ND,ND,ND,ND,84.14,5.8180,6.78337,ND,ND,ND,ND,ND,72.76
1981-12,6.5686,ND,ND,4.8912,319.30,ND,ND,79.12,ND,11.0534,ND,ND,ND,ND,ND,ND,ND,2.6493,ND,ND,ND,ND,4.7879,ND,ND,ND,ND,ND,104.50,ND,ND,ND,ND,83.00,5.7912,6.74004,ND,ND,ND,ND,ND,70.67
1982-01,6.5341,ND,ND,4.9184,318.19,ND,ND,78.33,ND,11.0653,ND,ND,ND,ND,ND,ND,ND,2.6135,ND,ND,ND,ND,4.7700,ND,ND,ND,ND,ND,104.45,ND,ND,ND,ND,82.86,5.8626,6.76111,ND,ND,ND,ND,ND,63.08
1982-02,6.4725,ND,ND,4.9211,315.80,ND,ND,76.63,ND,11.0293,ND,ND,ND,ND,ND,ND,ND,2.5356,ND,ND,ND,ND,4.7319,ND,ND,ND,ND,ND,103.64,ND,ND,ND,ND,81.99,5.9675,6.76038,ND,ND,ND,ND,ND,62.08
1982-03,6.3915,ND,ND,4.9395,319.50,ND,ND,75.04,ND,10.8946,ND,ND,ND,ND,ND,ND,ND,2.5040,ND,ND,ND,ND,4.6809,ND,ND,ND,ND,ND,103.35,ND,ND,ND,ND,81.51,6.0258,6.76964,ND,ND,ND,ND,ND,60.32
1982-04,6.4025,ND,ND,4.9686,310.54,ND,ND,74.65,ND,10.7774,ND,ND,ND,ND,ND,ND,ND,2.4963,ND,ND,ND,ND,4.6577,ND,ND,ND,ND,ND,102.91,ND,ND,ND,ND,81.23,6.0816,6.78676,ND,ND,ND,ND,ND,58.98
1982-05,6.3234,ND,ND,4.8431,306.88,ND,ND,76.14,ND,10.8142,ND,ND,ND,ND,ND,ND,ND,2.5231,ND,ND,ND,ND,4.5929,ND,ND,ND,ND,ND,103.26,ND,ND,ND,ND,81.85,5.9642,6.76764,ND,ND,ND,ND,ND,56.57
1982-06,6.3888,ND,ND,4.8608,298.14,ND,ND,74.19,ND,10.8736,ND,ND,ND,ND,ND,ND,ND,2.4644,ND,ND,ND,ND,4.6374,ND,ND,ND,ND,ND,102.81,ND,ND,ND,ND,81.12,6.1877,6.81878,ND,ND,ND,ND,ND,55.45
1982-07,6.4208,ND,ND,4.9983,303.23,ND,ND,74.45,ND,11.0216,ND,ND,ND,ND,ND,ND,ND,2.4927,ND,ND,ND,ND,4.7051,ND,ND,ND,ND,ND,103.94,ND,ND,ND,ND,81.99,6.3517,6.93269,ND,ND,ND,ND,ND,53.90
1982-08,6.5385,ND,ND,5.3637,316.98,ND,ND,77.40,ND,11.5334,ND,ND,ND,ND,ND,ND,ND,2.5825,ND,ND,ND,ND,4.8818,ND,ND,ND,ND,ND,108.84,ND,ND,ND,ND,85.70,6.6783,7.25595,ND,ND,ND,ND,ND,51.03
1982-09,6.6115,ND,ND,5.5854,322.92,ND,ND,78.46,ND,11.8205,ND,ND,ND,ND,ND,ND,ND,2.6248,ND,ND,ND,ND,4.9990,ND,ND,ND,ND,ND,110.84,ND,ND,ND,ND,87.51,6.8948,7.44467,ND,ND,ND,ND,ND,47.68
1982-10,6.7679,ND,ND,5.8281,330.53,ND,ND,80.50,ND,12.1721,ND,ND,ND,ND,ND,ND,ND,2.6468,ND,ND,ND,ND,5.1276,ND,ND,ND,ND,ND,100.60,ND,ND,ND,ND,87.30,7.1683,7.67963,ND,ND,ND,ND,ND,47.28
1982-11,6.8295,ND,ND,5.9121,329.82,ND,ND,80.87,ND,11.8311,ND,ND,ND,ND,ND,ND,ND,2.7386,ND,ND,ND,ND,5.1537,ND,ND,ND,ND,ND,96.51,ND,ND,ND,ND,86.49,7.2447,7.73042,ND,ND,ND,ND,ND,45.05
1982-12,6.8035,ND,ND,5.6797,343.22,ND,ND,82.52,ND,11.3826,ND,ND,ND,ND,ND,ND,ND,2.9066,ND,ND,ND,ND,5.1076,ND,ND,ND,ND,ND,95.64,ND,ND,ND,ND,86.98,7.0268,7.67909,ND,ND,ND,ND,ND,42.78
1983-01,6.9218,ND,ND,5.7351,358.27,ND,ND,83.80,ND,11.1095,ND,ND,ND,ND,ND,ND,ND,3.0277,ND,ND,ND,ND,5.1381,ND,ND,ND,ND,ND,96.29,ND,ND,ND,ND,87.85,7.0445,7.75075,ND,ND,ND,ND,ND,38.20
1983-02,6.8750,ND,ND,5.7953,353.05,ND,ND,82.95,ND,10.9058,ND,ND,ND,ND,ND,ND,ND,3.0132,ND,ND,ND,ND,5.1205,ND,ND,ND,ND,ND,95.72,ND,ND,ND,ND,87.27,7.1123,7.75456,ND,ND,ND,ND,ND,37.07
1983-03,6.3553,ND,ND,5.8547,348.24,ND,ND,83.26,ND,10.7076,ND,ND,ND,ND,ND,ND,ND,3.0190,ND,ND,ND,ND,4.7859,ND,ND,ND,ND,ND,95.98,ND,ND,ND,ND,87.54,7.1730,7.79008,ND,ND,ND,ND,ND,34.78
1983-04,6.1950,ND,ND,5.7939,347.43,ND,ND,82.44,ND,11.0003,ND,ND,ND,ND,ND,ND,ND,3.0055,ND,ND,ND,ND,4.6991,ND,ND,ND,ND,ND,95.34,ND,ND,ND,ND,86.66,7.1366,7.72677,ND,ND,ND,ND,ND,33.35
1983-05,6.2467,ND,ND,5.7896,345.18,ND,ND,80.78,ND,11.2095,ND,ND,ND,ND,ND,ND,ND,3.0241,ND,ND,ND,ND,4.7171,ND,ND,ND,ND,ND,94.89,ND,ND,ND,ND,86.08,7.1116,7.69906,ND,ND,ND,ND,ND,31.22
1983-06,6.3702,ND,ND,5.8956,344.09,ND,ND,79.65,ND,11.2573,ND,ND,ND,ND,ND,ND,ND,3.0252,ND,ND,ND,ND,4.7730,ND,ND,ND,ND,ND,95.15,ND,ND,ND,ND,85.89,7.2610,7.75693,ND,ND,ND,ND,ND,26.57
1983-07,6.4128,ND,ND,5.9459,346.10,ND,ND,78.81,ND,11.1960,ND,ND,ND,ND,ND,ND,ND,3.0467,ND,ND,ND,ND,4.7910,ND,ND,ND,ND,ND,95.30,ND,ND,ND,ND,85.64,7.3230,7.74404,ND,ND,ND,ND,ND,26.51
1983-08,6.5631,ND,ND,6.0518,345.08,ND,ND,77.52,ND,11.2078,ND,ND,ND,ND,ND,ND,ND,3.0541,ND,ND,ND,ND,4.8632,ND,ND,ND,ND,ND,94.95,ND,ND,ND,ND,85.15,7.4629,7.83295,ND,ND,ND,ND,ND,26.65
1983-09,6.5886,ND,ND,6.0284,343.32,ND,ND,77.44,ND,11.1359,ND,ND,ND,ND,ND,ND,ND,3.0622,ND,ND,ND,ND,4.8533,ND,ND,ND,ND,ND,94.32,ND,ND,ND,ND,84.76,7.4262,7.80687,ND,ND,ND,ND,ND,26.52
