unit,tra_meas,airp_pr,from,to,codes,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993
PAS,PAS_CRD,UK_EGPF_EG_HESH,Glasgow,Sharm el-Sheikh,"[""UK_EGPF_EG_HESH""]",,,,,,,83679,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_AT_LOWS,Southampton,Salzburg,"[""UK_EGHI_AT_LOWS""]",,,,,,,,,,,,,23706,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IE_EICM,London,Galway,"[""UK_EGGW_IE_EICM""]",,,,,,,,,87887,76671,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_SE_ESKN,Glasgow,Stockholm,"[""UK_EGPK_SE_ESKN""]",,,,,,,,37770,60730,69399,70334,91094,94176,70614,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_EG_HESH,Newcastle,Sharm el-Sheikh,"[""UK_EGNT_EG_HESH""]",,49521,57433,59353,63735,59416,89857,51608,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_DE_EDLP,Bournemouth,Paderborn,"[""UK_EGHH_DE_EDLP""]",,,,,,,,,,27038,32522,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_DE_EDFH,Bournemouth,Frankfurt,"[""UK_EGHH_DE_EDFH""]",,,,,,,,,,,,,,70483,86995,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFBO,Southampton,Toulouse/Blagnac,"[""UK_EGHI_FR_LFBO""]",,,,,,,,,,,,,34172,28552,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_FR_LFLC,London,Clermont-Ferrand/Auvergne,"[""UK_EGLC_FR_LFLC""]",,,,,,,,,,,,,,,22071,,,,,,,,,
PAS,PAS_CRD,UK_EGDG_UK_EGCC,UK_EGDG,Manchester,"[""UK_EGDG_UK_EGCC""]",,,,,,,,,41820,47582,40876,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_TN_DTNH,Nottingham,TN_DTNH,"[""UK_EGNX_TN_DTNH""]",,,68788,56453,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPH_CZ_LKPR,Edinburgh,Prague,"[""UK_EGPH_CZ_LKPR""]",,,78953,89608,,,,,,,77784,98767,78014,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCC_TR_LTFE,Manchester,Bodrum,"[""UK_EGCC_TR_LTFE""]",,75018,113828,111622,138976,175557,214132,194017,187190,169901,139961,154419,129315,101914,97663,89184,75150,107557,154145,,,,,
PAS,PAS_CRD,UK_EGNJ_ES_GCLP,Grimsby,Gran Canaria,"[""UK_EGNJ_ES_GCLP""]",,,,,,,,,,15358,,17002,,,18015,15865,16928,,,,,,,
PAS,PAS_CRD,UK_EGAE_ES_LEAL,Derry,Alicante,"[""UK_EGAE_ES_LEAL""]",,,,,,,15998,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSH_ES_LEMG,Norwich,Málaga,"[""UK_EGSH_ES_LEMG""]",,,,,,,,,,,32606,,,,,,18654,,,,,,,
PAS,PAS_CRD,UK_EGGD_MT_LMML,Bristol,Luqa,"[""UK_EGGD_MT_LMML""]",,,,,,,,,,,,,,,,,,34324,29267,23374,,36245,43386,44297
PAS,PAS_CRD,UK_EGNX_IT_LIPZ,Nottingham,Venice,"[""UK_EGNX_IT_LIPZ""]",,,,,,66017,42658,87827,89111,94265,97319,90189,88820,83648,,,,,,,,,,
PAS,PAS_CRD,UK_EGAA_FR_LFMN,Belfast,Nice,"[""UK_EGAA_FR_LFMN""]",,,,,,,,40108,,,,42881,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGBB_ES_LELC,Birmingham,San Javier,"[""UK_EGBB_ES_LELC""]",,,,,,,78172,125010,145134,134686,79265,129942,137919,103679,,,,,,,,,,
PAS,PAS_CRD,UK_EGBB_MT_LMML,Birmingham,Luqa,"[""UK_EGBB_MT_LMML""]",,,,,,,,,,78003,,86433,84098,81664,76612,,,,,78098,70349,80787,76584,80412
PAS,PAS_CRD,UK_EGTE_ES_GCLP,Exeter,Gran Canaria,"[""UK_EGTE_ES_GCLP""]",,,,,,,,,,,,,,18855,18048,18456,18075,15992,15513,,,,,
PAS,PAS_CRD,UK_EGNJ_ES_LEAL,Grimsby,Alicante,"[""UK_EGNJ_ES_LEAL""]",,,,,,17333,,,,19137,23672,26987,44631,43979,39488,34743,39268,34322,34668,36731,20655,28485,,
PAS,PAS_CRD,UK_EGLL_QA_OTBD,London,Doha,"[""UK_EGKK_QA_OTBD"" ""UK_EGLL_QA_OTBD""]",,,212642,816324,804782,681045,756749,704132,630113,659240,544312,455907,309852,256884,220920,228033,215059,,,102089,,,,
PAS,PAS_CRD,UK_EGFF_TN_DTNZ,Cardiff,TN_DTNZ,"[""UK_EGFF_TN_DTNZ""]",,,,,21665,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_FR_LFRN,London,Rennes/Saint-Jacques,"[""UK_EGLC_FR_LFRN""]",,,,,,,,,,,,,,,,22498,25215,,,,,,,
PAS,PAS_CRD,UK_EGHI_BE_EBBR,Southampton,Brussel,"[""UK_EGHI_BE_EBBR""]",,,,,,,21365,27359,36218,22502,,,,20913,20181,22674,25136,23143,22100,20092,18062,14707,10778,
PAS,PAS_CRD,UK_EGGD_CY_LCLK,Bristol,Larnarca,"[""UK_EGGD_CY_LCLK""]",,,,,,,,,,,,,42326,47360,42386,58392,47185,38376,27947,27710,26234,30609,32372,45035
PAS,PAS_CRD,UK_EGGP_DE_ETBS,Liverpool,DE_ETBS,"[""UK_EGGP_DE_ETBS""]",,,,,,,,,,,,80075,56179,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPF_EL_LGRP,Glasgow,EL_LGRP,"[""UK_EGPF_EL_LGRP""]",,,,,,,,,,,,,,,,,,,,,,,41016,35035
PAS,PAS_CRD,UK_EGCC_UK_EGPF,Manchester,Glasgow,"[""UK_EGCC_UK_EGPF""]",,,,,,,,99943,151999,166857,171436,170306,183922,173821,143720,155269,159505,154412,147104,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFBL,Southampton,Limoges/Bellegarde,"[""UK_EGHI_FR_LFBL""]",,,,,,,24031,,22648,24513,26639,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_UK_EGAC,Doncaster,Belfast,"[""UK_EGCN_UK_EGAC""]",,,,,,,22179,22820,31464,39991,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGJJ_FR_LFRD,Saint Helier,Dinard/Pleurtuit/Saint-Malo,"[""UK_EGJJ_FR_LFRD""]",,,,,,,,,,,,,,,,,,,,17110,21794,27989,19335,
PAS,PAS_CRD,UK_EGPD_NO_ENBR,Edinburgh,Bergen,"[""UK_EGPD_NO_ENBR""]",,43964,51870,54442,51484,51685,49127,49540,52686,52003,54693,41049,,,,,,,,15149,,,,
PAS,PAS_CRD,UK_EGNJ_CY_LCLK,Grimsby,Larnarca,"[""UK_EGNJ_CY_LCLK""]",,,,,,,16114,20054,17233,18547,,15263,,,17493,,,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGPF,Saint Helier,Glasgow,"[""UK_EGJJ_UK_EGPF""]",,,,,,,,,,,,,,,,,20424,,,,,,,
PAS,PAS_CRD,UK_EGAE_IE_EIDW,Derry,Dublin,"[""UK_EGAE_IE_EIDW""]",,,,,,,15047,21424,24723,26440,30097,28864,31096,29366,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_IT_LIME,Southampton,Bergamo,"[""UK_EGHI_IT_LIME""]",,,,,,,,,,,,,,27760,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_IT_LIRA,Liverpool,Roma,"[""UK_EGGP_IT_LIRA""]",,,,,,,,68496,109105,107953,104908,97895,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGD_IE_EINN,Bristol,Shannon,"[""UK_EGGD_IE_EINN""]",,,,,,,,80920,85182,97322,96647,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_FR_LFMK,Nottingham,Carcassonne/Salvaza,"[""UK_EGNX_FR_LFMK""]",,,,,,,,52031,,,41762,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_TN_DTNH,Cardiff,TN_DTNH,"[""UK_EGFF_TN_DTNH""]",,,26836,31889,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAE_UK_EGBB,Derry,Birmingham,"[""UK_EGAE_UK_EGBB""]",,,42577,52785,55645,56066,49588,68178,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAA_EL_LGIR,Belfast,EL_LGIR,"[""UK_EGAA_EL_LGIR""]",,,,,,,,,,,,,,,,,,,,,,,22670,21891
PAS,PAS_CRD,UK_EGGD_ES_LEVC,Bristol,Valencia,"[""UK_EGGD_ES_LEVC""]",,,,,,,,,,,,80543,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_BE_EBBR,Liverpool,Brussel,"[""UK_EGGP_BE_EBBR""]",,,,,44715,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGDG_IE_EIDW,UK_EGDG,Dublin,"[""UK_EGDG_IE_EIDW""]",,,,,,,,,16670,21653,21852,15756,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLL_UK_EGNV,London,Durham,"[""UK_EGLL_UK_EGNV""]",,,,,,,,,81295,88223,110722,152538,144446,145665,152929,156079,172523,179889,186029,,,,,
PAS,PAS_CRD,UK_EGBB_TN_DTNH,Birmingham,TN_DTNH,"[""UK_EGBB_TN_DTNH""]",,,80831,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGSS,Saint Peter Port,London,"[""UK_EGJB_UK_EGKK"" ""UK_EGJB_UK_EGSS""]",,,,,,,,,,,,,,,362638,359134,368723,,,,,,,
PAS,PAS_CRD,UK_EGDG_ES_LEGE,UK_EGDG,Girona,"[""UK_EGDG_ES_LEGE""]",,,,,,,,,24520,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGD_TN_DTMB,Bristol,Monastir,"[""UK_EGGD_TN_DTMB""]",,,,,,,,,,,,,,,,,21932,,,,,,22797,
PAS,PAS_CRD,UK_EGGD_TR_LTBJ,Bristol,İzmir,"[""UK_EGGD_TR_LTBJ""]",,,,,,,,,,,,,,,,,,,,,,20222,,19202
PAS,PAS_CRD,UK_EGPF_US_KBOS,Glasgow,Boston,"[""UK_EGPF_US_KBOS""]",,,,,,,,,,,,,,,,,,,,,28383,,115036,143192
PAS,PAS_CRD,UK_EGNX_PL_EPLL,Nottingham,Łódź,"[""UK_EGNX_PL_EPLL""]",,46701,43244,47606,54880,49832,46154,,,,42596,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_DK_EKEB,London,Esbjerg,"[""UK_EGSS_DK_EKEB""]",,,,,,,,,,81058,98373,,84363,78472,79374,,,,,,,,,
PAS,PAS_CRD,UK_EGNJ_IE_EIDW,Grimsby,Dublin,"[""UK_EGNJ_IE_EIDW""]",,,,,,,,,,,32945,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGBE_ES_LEIB,Coventry,Ibiza,"[""UK_EGBE_ES_LEIB""]",,,,,,,,,16847,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_BG_LBBG,Cardiff,Burgas,"[""UK_EGFF_BG_LBBG""]",,,,,,,,,,21679,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_US_KSTL,London,St Louis,"[""UK_EGKK_US_KSTL""]",,,,,,,,,,,,,,,100826,111219,136084,146297,159739,176064,193605,157912,148962,177733
PAS,PAS_CRD,UK_EGNT_IT_LIME,Newcastle,Bergamo,"[""UK_EGNT_IT_LIME""]",,,,,,,,,,,,76091,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNS_IE_EIDW,Castletown,Dublin,"[""UK_EGNS_IE_EIDW""]",,,,,,,,,,,,,,,35777,41296,37333,,,,,,,
PAS,PAS_CRD,UK_EGNM_EL_LGIR,Leeds,EL_LGIR,"[""UK_EGNM_EL_LGIR""]",,,40941,40538,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_US_KCLE,London,Cleveland,"[""UK_EGKK_US_KCLE""]",,,,,,,,,,,,,,,,,90811,,,,,,,
PAS,PAS_CRD,UK_EGHH_UK_EGAA,Bournemouth,Belfast,"[""UK_EGHH_UK_EGAA""]",,,,,,,,,,,,27023,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_TN_DTMB,London,Monastir,"[""UK_EGGW_TN_DTMB"" ""UK_EGKK_TN_DTMB""]",,,,,,,134358,116630,112882,138803,157766,159799,152886,116979,131429,171983,182238,162188,155289,178587,121108,154164,130825,132112
PAS,PAS_CRD,UK_EGSS_ES_LEGE,London,Girona,"[""UK_EGGW_ES_LEGE"" ""UK_EGKK_ES_LEGE"" ""UK_EGSS_ES_LEGE""]",,,77440,77300,,185288,317089,438033,468488,480776,498799,544202,411880,437150,,80758,84443,82819,85667,86504,81004,84791,79115,
PAS,PAS_CRD,UK_EGNV_ES_GCTS,Durham,Tenerife Island,"[""UK_EGNV_ES_GCTS""]",,,,,,,,,21298,25833,20809,,32008,47588,42791,60376,56508,43321,33451,29359,18248,17497,12131,
PAS,PAS_CRD,UK_EGJB_UK_EGJA,Saint Peter Port,Saint Anne,"[""UK_EGJB_UK_EGJA""]",,,,,,,,,,,,,,,31043,34104,35112,,,,,,,
PAS,PAS_CRD,UK_EGNX_EL_LGKO,Nottingham,EL_LGKO,"[""UK_EGNX_EL_LGKO""]",,,,,,,,,,,,,,,,20574,,,20359,,,22277,,
PAS,PAS_CRD,UK_EGPF_CZ_LKPR,Glasgow,Prague,"[""UK_EGPF_CZ_LKPR""]",,,,,,,,,,,,108070,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_US_KSFB,Newcastle,Orlando,"[""UK_EGNT_US_KMCO"" ""UK_EGNT_US_KSFB""]",,,,,,,,,,,,,,,,47463,41125,44732,55841,48697,39152,42962,46341,42632
PAS,PAS_CRD,UK_EGJJ_UK_EGHI,Saint Helier,Southampton,"[""UK_EGJJ_UK_EGHI""]",,,,,,,,,,,,,,,140114,153455,159317,,,,,,,
PAS,PAS_CRD,UK_EGGP_SK_LZIB,Liverpool,Bratislava,"[""UK_EGGP_SK_LZIB""]",,54677,43239,47998,47636,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_UK_EGTE,London,Exeter,"[""UK_EGLC_UK_EGTE""]",,49835,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_ES_LEGE,Glasgow,Girona,"[""UK_EGPF_ES_LEGE"" ""UK_EGPK_ES_LEGE""]",,,,,,75375,102669,102664,115238,116644,109564,118753,101221,55785,,,,,,41869,44856,51337,43230,
PAS,PAS_CRD,UK_EGJJ_UK_EGGD,Saint Helier,Bristol,"[""UK_EGJJ_UK_EGGD""]",,,,,,,,,,,,,,,21510,22154,,,,,,,,
PAS,PAS_CRD,UK_EGNH_ES_LEMG,Blackpool,Málaga,"[""UK_EGNH_ES_LEMG""]",,,21708,23092,22198,25840,25136,37509,41204,37713,49196,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEMD,Bournemouth,Madrid,"[""UK_EGHH_ES_LEMD""]",,,,,,,,,,29785,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGJJ_FR_LFPG,Saint Helier,Paris,"[""UK_EGJJ_FR_LFPG""]",,,,,,,,,,,,,,,,,,,,14632,15288,12532,12670,
PAS,PAS_CRD,UK_EGPH_DE_EDDL,Edinburgh,Düsseldorf,"[""UK_EGPH_DE_EDDL""]",,,,,,,,,,,,,,,,,,,,27973,29817,24206,24141,23713
PAS,PAS_CRD,UK_EGSH_UK_EGAC,Norwich,Belfast,"[""UK_EGSH_UK_EGAC""]",,,,,,,,,,,,27348,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNV_ES_LEMH,Durham,Menorca Island,"[""UK_EGNV_ES_LEMH""]",,,,,,,,,,,,,,,,21566,,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGCC,Saint Peter Port,Manchester,"[""UK_EGJB_UK_EGCC""]",,,,,,,,,,,,,,,51259,51802,47449,,,,,,,
PAS,PAS_CRD,UK_EGPF_MT_LMML,Glasgow,Luqa,"[""UK_EGPF_MT_LMML""]",,,,,,,,,,,,,,,,,,,,58628,52119,57700,70209,61508
PAS,PAS_CRD,UK_EGKK_US_KCVG,London,Cincinnati,"[""UK_EGKK_US_KCVG""]",,,,,,,,,101091,107949,102212,117014,114005,118908,150238,130170,147454,146785,145489,149366,143862,138926,137500,125412
PAS,PAS_CRD,UK_EGGD_IT_LIME,Bristol,Bergamo,"[""UK_EGGD_IT_LIME""]",,,,,,,,80374,82728,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_PL_EPWR,Glasgow,Wrocław,"[""UK_EGPK_PL_EPWR""]",,,31295,43401,35529,44421,42899,39021,43632,46838,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_DE_ETEF,London,DE_ETEF,"[""UK_EGSS_DE_ETEF""]",,,,,,,,,,,,,84253,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_PL_EPKT,Bournemouth,Katowice,"[""UK_EGHH_PL_EPKT""]",,,,,,,,,28953,20152,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_ES_LERS,London,Reus,"[""UK_EGGW_ES_LERS"" ""UK_EGKK_ES_LERS"" ""UK_EGSS_ES_LERS""]",,,,,,,,194724,273208,289957,313036,295704,305561,92826,81535,78231,81000,,,,,,,
PAS,PAS_CRD,UK_EGCC_QA_OTBD,Manchester,Doha,"[""UK_EGCC_QA_OTBD""]",,,,243991,245882,227898,163706,160625,149075,183793,142759,91047,79752,,,,,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGTE,Saint Helier,Exeter,"[""UK_EGJJ_UK_EGTE""]",,,,,,,,,,,,,,,42411,46630,31801,,,,,,,
PAS,PAS_CRD,UK_EGBB_US_KSFB,Birmingham,Orlando,"[""UK_EGBB_US_KMCO"" ""UK_EGBB_US_KSFB""]",,,,,,,,,,,,,,,,,,,89137,74088,,,,47188
PAS,PAS_CRD,UK_EGAC_UK_EGNH,Belfast,Blackpool,"[""UK_EGAC_UK_EGNH""]",,,,,,,,,,,,,,,,,30153,38069,46737,,,,,
PAS,PAS_CRD,UK_EGAC_UK_EGCN,Belfast,Doncaster,"[""UK_EGAC_UK_EGCN""]",,,,,,,,,,40874,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGD_AT_LOWS,Bristol,Salzburg,"[""UK_EGGD_AT_LOWS""]",,,,,,,,,,,,,,,,,,,,,,22882,29733,21877
PAS,PAS_CRD,UK_EGNH_PT_LPFR,Blackpool,Faro,"[""UK_EGNH_PT_LPFR""]",,,27161,29224,27835,30428,29436,29996,30035,33650,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_UK_EGNH,London,Blackpool,"[""UK_EGSS_UK_EGNH""]",,,,,,,,,,,121495,130768,127687,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLL_ZA_FADN,London,Durban,"[""UK_EGLL_ZA_FADN""]",,,,,,,,,,,,,,,,,,,135828,129650,109723,89817,82208,77274
PAS,PAS_CRD,UK_EGNT_IT_LIRA,Newcastle,Roma,"[""UK_EGNT_IT_LIRA""]",,,,,,,,,,,80931,80713,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGDG_UK_EGPH,UK_EGDG,Edinburgh,"[""UK_EGDG_UK_EGPH""]",,,,,,,,,18140,20346,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLL_CA_CYEG,London,Edmonton,"[""UK_EGLL_CA_CYEG""]",,,,93514,96995,99564,97105,103967,118946,104681,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_AT_LOWG,London,Graz,"[""UK_EGSS_AT_LOWG""]",,,,,,,75892,,,81120,108093,108086,104340,102663,84363,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_UK_EGJA,Southampton,Saint Anne,"[""UK_EGHI_UK_EGJA""]",,24306,24185,25634,24378,26769,26775,28805,29404,28289,26948,25906,25080,24294,25484,28695,30161,28802,30826,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEVC,Bournemouth,Valencia,"[""UK_EGHH_ES_LEVC""]",,,,,,,,,,,,37485,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_IT_LIRA,Nottingham,Roma,"[""UK_EGNX_IT_LIRA""]",,,40670,,,,40047,69476,118847,188073,199542,174229,48910,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_TN_DTMB,Nottingham,Monastir,"[""UK_EGNX_TN_DTMB""]",,,,,,,,,,,,,,,,,,,,,,,21198,23530
PAS,PAS_CRD,UK_EGPE_UK_EGPF,Inverness,Glasgow,"[""UK_EGPE_UK_EGPF""]",,,,,,,,,,,,,,21216,28140,24788,21927,23574,21492,,,,,
PAS,PAS_CRD,UK_EGAA_ES_GCLP,Belfast,Gran Canaria,"[""UK_EGAA_ES_GCLP""]",,,,,,,,,,,,40536,55266,59235,57708,49538,68614,58060,51644,44317,40643,40796,37885,30530
PAS,PAS_CRD,UK_EGMH_UK_EGPH,Manston,Edinburgh,"[""UK_EGMH_UK_EGPH""]",,,,,,,,,,,,31005,13646,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSH_ZZ_ZZZZ,Norwich,ZZ_ZZZZ,"[""UK_EGSH_ZZ_ZZZZ""]",,,,,,,,,,,,,,,,,31275,,,,,,,
PAS,PAS_CRD,UK_EGGP_BE_EBCI,Liverpool,Brussels,"[""UK_EGGP_BE_EBCI""]",,,,,,,,,,,,,,98132,53675,,,,,,,,,
PAS,PAS_CRD,UK_EGPM_ZZ_ZZZZ,Shetland Islands,ZZ_ZZZZ,"[""UK_EGPM_ZZ_ZZZZ""]",,,,,,,,,,,,,,,,,112460,,,,,,,
PAS,PAS_CRD,UK_EGFF_CY_LCLK,Cardiff,Larnarca,"[""UK_EGFF_CY_LCLK""]",,,,,,,,22169,20865,,,,,,,34633,34247,,,,,35331,28738,47893
PAS,PAS_CRD,UK_EGPF_EL_LGIR,Glasgow,EL_LGIR,"[""UK_EGPF_EL_LGIR""]",,,,,,,,,,,,,,,,,,,,,,,44199,59862
PAS,PAS_CRD,UK_EGNX_EG_HE02,Nottingham,EG_HE02,"[""UK_EGNX_EG_HE02""]",,,,,,,,58982,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_SE_ESMS,London,Malmö,"[""UK_EGLC_SE_ESMS"" ""UK_EGSS_SE_ESMS""]",,,,,90815,,,,,87657,154271,174106,178455,170514,181346,176191,22745,46997,42047,42681,,,,
PAS,PAS_CRD,UK_EGPF_CY_LCPH,Glasgow,Paphos,"[""UK_EGPF_CY_LCPH""]",,,,,,,,76267,82149,77941,91891,83923,,,,76809,,,,,27455,41582,44363,34656
PAS,PAS_CRD,UK_EGPK_DE_EDHL,Glasgow,Lübeck,"[""UK_EGPK_DE_EDHL""]",,,,,,,,,,,24649,64132,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNV_ES_LEGE,Durham,Girona,"[""UK_EGNV_ES_LEGE""]",,,,,,,,28372,39620,39028,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_TN_DTNH,Newcastle,TN_DTNH,"[""UK_EGNT_TN_DTNH""]",,,45144,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_TR_LTBS,Liverpool,Dalaman,"[""UK_EGGP_TR_LTBS""]",,,,,,,,,,,,,,,,,,,,15837,18503,15077,,
PAS,PAS_CRD,UK_EGNV_UK_EGDG,Durham,UK_EGDG,"[""UK_EGNV_UK_EGDG""]",,,,,,,,,,,23967,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_CV_GVAC,London,Espargos,"[""UK_EGKK_CV_GVAC""]",,78621,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_ES_LERS,Liverpool,Reus,"[""UK_EGGP_ES_LERS""]",,,,45641,47888,,,71243,96832,114137,118655,98153,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPF_EL_LGKO,Glasgow,EL_LGKO,"[""UK_EGPF_EL_LGKO""]",,,,,,,,,,,,,,,,,,,,,,,,22593
PAS,PAS_CRD,UK_EGSS_NO_ENHD,London,Haugesund,"[""UK_EGSS_NO_ENHD""]",,,,,,,,,,,75333,83992,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_UK_EGPF,Leeds,Glasgow,"[""UK_EGNM_UK_EGPF""]",,,,,,,,,,,40767,42857,44258,42025,38177,35617,34227,33429,32769,,,,,
PAS,PAS_CRD,UK_EGNT_FR_LFMN,Newcastle,Nice,"[""UK_EGNT_FR_LFMN""]",,,,,,,,48431,,,,,49181,,,,,,,,,,,
PAS,PAS_CRD,UK_EGBB_US_KORD,Birmingham,Chicago,"[""UK_EGBB_US_KORD""]",,,,,,,,,,,,,,,,79165,114187,95413,96686,96749,94574,55416,,
PAS,PAS_CRD,UK_EGJJ_IE_EIDW,Saint Helier,Dublin,"[""UK_EGJJ_IE_EIDW""]",,,,,,,,,,,,,,,,,,,,22017,33708,30823,14855,
PAS,PAS_CRD,UK_EGGD_CY_LCPH,Bristol,Paphos,"[""UK_EGGD_CY_LCPH""]",,,,,,,,,,,,,,,,42749,,31223,26293,26663,26622,21503,27465,
PAS,PAS_CRD,UK_EGNH_ES_LELC,Blackpool,San Javier,"[""UK_EGNH_ES_LELC""]",,,,15469,,,,23090,22001,26926,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_LV_EVRA,Liverpool,Riga,"[""UK_EGGP_LV_EVRA""]",,,,,,,,,,97252,98807,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_PL_EPGD,Glasgow,Gdańsk,"[""UK_EGPK_PL_EPGD""]",,,,,25934,36174,33433,53039,42937,41339,27109,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAC_UK_EGTE,Belfast,Exeter,"[""UK_EGAC_UK_EGTE""]",,,,,,,,,,34356,38337,39545,29576,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAE_UK_EGNX,Derry,Nottingham,"[""UK_EGAE_UK_EGNX""]",,,,,,,,,53532,68331,50727,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSS_FR_LFTH,London,Toulon/Hyères/Le Palyvestre,"[""UK_EGSS_FR_LFTH""]",,,,,,,,,75877,80913,87579,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAA_US_KJFK,Belfast,New York,"[""UK_EGAA_US_KJFK""]",,,,,,,,,,,,,,,,,,43935,46210,48376,46178,26382,,21202
PAS,PAS_CRD,UK_EGLL_AU_APPH,London,AU_APPH,"[""UK_EGLL_AU_APPH""]",,,,,,,,,,,,,,,,,,,,115063,109726,,,
PAS,PAS_CRD,UK_EGPA_UK_EGPE,Orkney Islands,Inverness,"[""UK_EGPA_UK_EGPE""]",,,,,,10475,11335,,13694,14479,23560,37703,29988,27407,23753,17354,,,,,,,,
PAS,PAS_CRD,UK_EGKK_EL_LGSK,London,EL_LGSK,"[""UK_EGKK_EL_LGSK""]",,,,,,,,,,,,,,76492,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_IE_EINN,Liverpool,Shannon,"[""UK_EGGP_IE_EINN""]",,,,,,,,50250,77810,88436,88902,56350,,,,,,,,,,,,
