unit,tra_meas,airp_pr,from,to,codes,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993
PAS,PAS_CRD,UK_EGKK_US_KMSP,London,Minneapolis,,,,,,,,,,,175077,145055,139081,167162,154076,156302,149304,174980,170634,153997,173224,169409,193966,194486,219933
PAS,PAS_CRD,UK_EGKK_US_KMIA,London,Miami,,,,,,,,,,,,,,,139621,262703,302576,477745,311371,314261,342372,413471,358379,201254,272580
PAS,PAS_CRD,UK_EGKK_US_KIAH,London,Houston,,,,,,,,,,168788,482413,483659,473702,449868,407562,440785,487100,512969,457472,465849,431875,343226,292472,313685,332648
PAS,PAS_CRD,UK_EGKK_US_KEWR,London,Newark,,,,,,,,,,161405,301674,307441,326599,316218,270165,286004,423044,534844,492070,486982,378168,215265,159272,217261,301938
PAS,PAS_CRD,UK_EGKK_US_KDTW,London,Detroit,,,,,,,,,,116769,172868,180917,166841,162750,157252,157931,191915,212899,211112,194002,241343,244369,141913,75280,
PAS,PAS_CRD,UK_EGKK_US_KDFW,London,Dallas-Fort Worth,,,,,,,,,,84142,404179,397584,459096,440129,382384,367860,361798,430192,428494,406841,381919,376538,357202,302797,285573
PAS,PAS_CRD,UK_EGKK_US_KDEN,London,Denver,,,,,,,,,,,,,,,,124426,136817,203969,171979,,,,,82483,96480
PAS,PAS_CRD,UK_EGKK_US_KCVG,London,Cincinnati,,,,,,,,,,101091,107949,102212,117014,114005,118908,150238,130170,147454,146785,145489,149366,143862,138926,137500,125412
PAS,PAS_CRD,UK_EGKK_US_KCLT,London,Charlotte,,,,,,165803,162229,163106,166927,158338,160178,147383,145054,155490,151305,138820,218729,248087,194836,130793,121538,131087,124822,107560,122076
PAS,PAS_CRD,UK_EGKK_US_KCLE,London,Cleveland,,,,,,,,,,,,,,,,,,90811,,,,,,,
PAS,PAS_CRD,UK_EGKK_US_KBWI,London,Baltimore,,,,,,,,,,,,,,,,,83525,113645,119730,119138,114137,124938,127918,99020,105861
PAS,PAS_CRD,UK_EGKK_US_KATL,London,Atlanta,,,,,,,127843,154277,182715,374063,395724,506860,536694,540196,498708,579522,527655,589306,506038,468596,432746,433895,410417,373380,336511
PAS,PAS_CRD,UK_EGKK_UK_EGNT,London,Newcastle,,,,105336,81817,84531,95133,97707,110744,101521,109649,216661,220687,247073,256647,210832,199665,198180,167319,160015,,,,,
PAS,PAS_CRD,UK_EGKK_UK_EGCC,London,Manchester,,,,,,195884,233064,247400,288690,344922,415882,475401,480681,420637,442201,426083,471446,493346,461914,426256,,,,,
PAS,PAS_CRD,UK_EGKK_UK_EGAC,London,Belfast,,,212897,277800,406552,280552,247907,218943,215485,189406,200704,198032,207556,210012,239762,286971,240891,257084,243426,278425,,,,,
PAS,PAS_CRD,UK_EGKK_TT_TTCP,London,Scarborough,,,81558,,,,,,,,87817,,,79587,,88091,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_TR_LTBJ,London,İzmir,,,,75642,78014,,,77155,,,,,,,,,,,,,124517,130848,144054,102330,81751
PAS,PAS_CRD,UK_EGKK_TN_DTNZ,London,TN_DTNZ,,,,,,139777,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_TN_DTNH,London,TN_DTNH,,,,164574,120929,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_TN_DTMB,London,Monastir,,,,,,,,134358,116630,112882,138803,157766,159799,152886,116979,131429,171983,182238,162188,155289,158493,121108,131670,130825,132112
PAS,PAS_CRD,UK_EGKK_SE_ESKN,London,Stockholm,,,,,,87406,103302,102007,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_RU_UUDD,London,Moscow,,,113235,209948,149749,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_RU_ULTT,London,RU_ULTT,,,,,,,,,,,,,80568,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_QA_OTBD,London,Doha,,,,,,,,116476,121018,117042,166099,132635,123979,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_PT_LPFU,London,PT_LPFU,,,,,,,,,,,,,,,,160425,161256,142389,,,118610,113787,109959,95070,88229
PAS,PAS_CRD,UK_EGKK_PL_EPWA,London,Warsaw,,,84334,,,,,,,143185,75123,120171,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_PH_RPMM,London,Malabang,,,,,,,,,,,,,,,,,,,,,,,76658,,93476
PAS,PAS_CRD,UK_EGKK_NZ_NZAA,London,Auckland,,,,,,,,,,,,,,,,,,,,,,,,100334,106079
PAS,PAS_CRD,UK_EGKK_NO_ENRY,London,Rygge,,,,,,,92667,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_NO_ENFB,London,Oslo,,,,,,,,,,,,,,,,,,,,106274,189351,163228,128785,100413,
PAS,PAS_CRD,UK_EGKK_NL_EHRD,London,Rotterdam,,,,,,,,,,,,,,,,,,,,,,81192,79327,,
PAS,PAS_CRD,UK_EGKK_NG_DNMM,London,Lagos,,,,,,,,,,104146,122074,98837,,,,,216150,159157,163552,,,170905,158261,137834,187034
PAS,PAS_CRD,UK_EGKK_MX_MMMX,London,Mexico City,,,,,,,,,,,,,,,,,,,,,77470,,,,
PAS,PAS_CRD,UK_EGKK_MV_VRMM,London,Malé,,,,,,81236,92217,117843,75289,81193,91494,82390,76982,100930,85974,,,84494,80819,,,,,,
PAS,PAS_CRD,UK_EGKK_MA_GMAA,London,,,,,,,,,,,,,80973,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_LY_HLLT,London,Tripoli,,,,,,,,84432,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_LU_ELLX,London,Luxembourg,,,,,,,,,,,,,,,,,75456,76443,,,,,,,
PAS,PAS_CRD,UK_EGKK_LT_EYVI,London,Vilnius,,,,,,,,,,124949,130250,185769,188524,95138,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_LT_EYKA,London,Kaunas,,,,,,,93730,80709,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_KE_HKNA,London,KE_HKNA,,,,,,,,,,,,,,,,,133672,153062,,,154421,133699,,,
PAS,PAS_CRD,UK_EGKK_KE_HKMO,London,Mombasa,,,,,,,,,,,103318,94366,,,,,,,,,,,90213,,
PAS,PAS_CRD,UK_EGKK_KE_HKJK,London,Nairobi,,,,,,,,,,,,,,,,,,,150626,153761,,,,,
PAS,PAS_CRD,UK_EGKK_IT_LIRA,London,Roma,,,,,,,97929,,,167542,190296,189352,179017,,,,,,,,79720,77454,82963,80535,98017
PAS,PAS_CRD,UK_EGKK_IT_LIPN,London,Verona,,,,,,,,,,,,,,,,114949,164441,215828,,,194801,176713,168711,186947,
PAS,PAS_CRD,UK_EGKK_IT_LIME,London,Bergamo,,,,,,,,,,,,,,,,,,,,,,,,,82161
PAS,PAS_CRD,UK_EGKK_IT_LICJ,London,Palermo,,,,81243,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_IN_VIDP,London,New Delhi,,,,,,,,,,,,,,,,,,,,,,,,,137056
PAS,PAS_CRD,UK_EGKK_IN_VAGO,London,Vasco da Gama,,,,,,,,,,84483,97621,126486,146602,112572,93884,81708,103794,101179,91630,86188,,,76071,76549,
PAS,PAS_CRD,UK_EGKK_IL_LLBG,London,Tel Aviv,,,,,,,,,,,,,,81303,92951,96965,106966,273859,316368,312747,284859,279179,271024,229620,157008
PAS,PAS_CRD,UK_EGKK_HR_LDZA,London,Zagreb,,,,,,102645,93427,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_HK_VHHH,London,Hong Kong,,,,,,,,,,,206360,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_GM_GBYD,London,Banjul,,,,,76446,,,,77005,77046,81302,81059,80216,90172,78690,99304,75504,76187,,,,,,83799,
PAS,PAS_CRD,UK_EGKK_GH_DGAA,London,Accra,,,,,,,,,,,87115,96479,82363,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_GD_TGPY,London,Saint George's,,,98985,87297,76934,98963,75457,,75641,79131,83747,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_FR_LFLB,London,Chambéry/Aix-les-Bains,,,,,,,,,,84874,75319,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_ES_LERS,London,Reus,,,,,,,,,,,,,,82106,92826,81535,78231,81000,,,,,,,
PAS,PAS_CRD,UK_EGKK_ES_LEGE,London,Girona,,,,,,,,125321,117251,,,,,,88792,,80758,84443,82819,85667,86504,81004,84791,79115,
PAS,PAS_CRD,UK_EGKK_EL_LGSK,London,EL_LGSK,,,,,,,,,,,,,,,76492,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_EL_LGAT,London,EL_LGAT,,,,,,,,,,,,,,,,175265,212140,290198,,,314748,349847,347758,385934,392291
PAS,PAS_CRD,UK_EGKK_EG_HETB,London,Taba,,,,,,,,,,78434,88265,99538,99130,76611,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_EG_HESH,London,Sharm el-Sheikh,,,364385,383101,378408,404051,379744,578492,611443,491032,434827,398765,347828,225577,121656,113321,78157,,,,,,,,
PAS,PAS_CRD,UK_EGKK_EG_HELX,London,Luxor,,,,,,,,89543,105097,128202,129037,140933,112205,75762,,,88142,94160,,,150912,116571,76000,,85581
PAS,PAS_CRD,UK_EGKK_EE_EETN,London,Tallinn,,,,,,,,,,,83249,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_DO_MDPP,London,Puerto Plata,,,,,,,,,90108,105205,125742,146382,176364,162223,137867,109799,101773,99058,82619,109641,124893,82171,,,
PAS,PAS_CRD,UK_EGKK_DK_EKBI,London,Billund,,,,,,,,,,89763,113201,118649,142661,133159,110054,125403,106738,121509,134266,126988,133310,130880,122926,104367,92752
PAS,PAS_CRD,UK_EGKK_DE_EDVV,London,DE_EDVV,,,,,,,,,,,,,104900,97987,86671,76924,91936,97605,,,,,,,
PAS,PAS_CRD,UK_EGKK_DE_EDDW,London,Bremen,,,,,,,,,,,,,,,,79265,83137,88576,93505,78308,,,,,
PAS,PAS_CRD,UK_EGKK_DE_EDDT,London,Berlin,,,,,,,,,,,,,,,,,,,,,75205,81082,,,
PAS,PAS_CRD,UK_EGKK_DE_EDDN,London,Nuremberg,,,,,,122213,108438,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_DE_EDDL,London,Düsseldorf,,,93952,136704,141506,132003,128217,123339,,,,,,,,,106592,100603,101000,,,,,,
PAS,PAS_CRD,UK_EGKK_DE_EDDK,London,Cologne,,,103592,149622,153314,149038,158328,145101,98541,101438,145019,120602,249428,126018,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_DE_EDDF,London,Frankfurt,,,,,,104912,,,,,,,,,95135,122885,152778,164814,180480,183133,171934,165285,171838,222747,168336
PAS,PAS_CRD,UK_EGKK_CV_GVAC,London,Espargos,,,78621,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_BR_SBGR,London,São Paulo,,,,,,,,,,,,,,,,,,90785,79169,95426,,,,,
PAS,PAS_CRD,UK_EGKK_BR_SBGL,London,Rio De Janeiro,,,,,,,,,,,,,,,,,,78840,,,,,,,
PAS,PAS_CRD,UK_EGKK_BG_LBWN,London,Varna,,,,,,,,,,,89719,84566,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_BE_EBBR,London,Brussel,,,93791,97731,,,,,,,,,,,,,,118970,227863,227874,173807,126640,126000,138528,138209
PAS,PAS_CRD,UK_EGKK_AR_SAEZ,London,Buenos Aires,,,,,,,,,,,,,,,,,129664,144530,145604,118261,78045,,,,
PAS,PAS_CRD,UK_EGKK_AE_OMAA,London,Abu Dhabi,,,,,,,,,,,,125229,82494,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGTE,Saint Helier,Exeter,,,,,,,,,,,,,,,,42411,46630,31801,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGPH,Saint Helier,Edinburgh,,,,,,,,,,,,,,,,,,22575,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGPF,Saint Helier,Glasgow,,,,,,,,,,,,,,,,,,20424,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGNX,Saint Helier,Nottingham,,,,,,,,,,,,,,,,57966,62820,62403,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGNM,Saint Helier,Leeds,,,,,,,,,,,,,,,,32950,29993,25453,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGLL,Saint Helier,London,,,,,,,,,,,,,,,,,,228205,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGLC,Saint Helier,London,,,,,,,,,,,,,,,,87775,87709,32771,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGKK,Saint Helier,London,,,,,,,,,,,,,,,,526003,502061,392239,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGJB,Saint Helier,Saint Peter Port,,,,,,,,,,,,,,,,161561,163389,168592,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGHI,Saint Helier,Southampton,,,,,,,,,,,,,,,,140114,153455,159317,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGGW,Saint Helier,London,,,,,,,,,,,,,,,,,39933,51993,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGGD,Saint Helier,Bristol,,,,,,,,,,,,,,,,21510,22154,,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGFF,Saint Helier,Cardiff,,,,,,,,,,,,,,,,24511,22047,21560,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGCC,Saint Helier,Manchester,,,,,,,,,,,,,,,,81649,86698,96649,,,,,,,
PAS,PAS_CRD,UK_EGJJ_UK_EGBB,Saint Helier,Birmingham,,,,,,,,,,,,,,,,87391,85879,87243,,,,,,,
PAS,PAS_CRD,UK_EGJJ_PT_LPFU,Saint Helier,PT_LPFU,,,,,,,,,,,,,,,,,,,,,10974,,,10573,
PAS,PAS_CRD,UK_EGJJ_IE_EIDW,Saint Helier,Dublin,,,,,,,,,,,,,,,,,,,,,22017,33708,30823,14855,
PAS,PAS_CRD,UK_EGJJ_FR_LFRD,Saint Helier,Dinard/Pleurtuit/Saint-Malo,,,,,,,,,,,,,,,,,,,,,17110,21794,27989,19335,
PAS,PAS_CRD,UK_EGJJ_FR_LFPG,Saint Helier,Paris,,,,,,,,,,,,,,,,,,,,,14632,15288,12532,12670,
PAS,PAS_CRD,UK_EGJB_UK_EGTE,Saint Peter Port,Exeter,,,,,,,,,,,,,,,,28870,23510,,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGSS,Saint Peter Port,London,,,,,,,,,,,,,,,,48020,50256,50071,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGKK,Saint Peter Port,London,,,,,,,,,,,,,,,,314618,308878,318652,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGJJ,Saint Peter Port,Saint Helier,,,,,,,,,,,,,,,,148894,160370,169200,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGJA,Saint Peter Port,Saint Anne,,,,,,,,,,,,,,,,31043,34104,35112,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGHI,Saint Peter Port,Southampton,,,,,,,,,,,,,,,,116939,122919,133960,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGCC,Saint Peter Port,Manchester,,,,,,,,,,,,,,,,51259,51802,47449,,,,,,,
PAS,PAS_CRD,UK_EGJB_UK_EGBB,Saint Peter Port,Birmingham,,,,,,,,,,,,,,,,40842,38024,34199,,,,,,,
PAS,PAS_CRD,UK_EGJA_UK_EGJB,Saint Anne,Saint Peter Port,,,,,,,,,,,,,,,,,,35028,,,,,,,
PAS,PAS_CRD,UK_EGJA_UK_EGHI,Saint Anne,Southampton,,,,,,,,,,,,,,,,,,30318,,,,,,,
PAS,PAS_CRD,UK_EGHQ_UK_EGNM,Newquay,Leeds,,,,,,,,,17498,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_UK_EGNM,Southampton,Leeds,,,59735,21712,59775,65313,59716,62860,78174,85470,82704,76938,56028,26783,25610,22596,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_UK_EGJA,Southampton,Saint Anne,,,24306,24185,25634,24378,26769,26775,28805,29404,28289,26948,25906,25080,24294,25484,28695,30161,28802,30826,,,,,
PAS,PAS_CRD,UK_EGHI_UK_EGGP,Southampton,Liverpool,,,,,,,,,,,,33176,25614,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_PT_LPFR,Southampton,Faro,,,27001,24315,22320,,,,,20262,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_IT_LIME,Southampton,Bergamo,,,,,,,,,,,,,,,27760,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFRN,Southampton,Rennes/Saint-Jacques,,,,22195,23152,27937,30761,29891,24343,20070,,20189,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFMN,Southampton,Nice,,,,,,,22392,,,20712,20468,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFBO,Southampton,Toulouse/Blagnac,,,,,,,,,,,,,,34172,28552,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFBL,Southampton,Limoges/Bellegarde,,,,,,,,24031,,22648,24513,26639,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_ES_LELC,Southampton,San Javier,,,,,,,,,,,,26322,40860,51284,36417,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_DE_EDLP,Southampton,Paderborn,,,,,,,,,,,,,22010,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_DE_EDDV,Southampton,Hannover,,,,,29535,34476,35001,33866,32598,28985,26741,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_DE_EDDF,Southampton,Frankfurt,,,,,,,25001,24408,24700,28176,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_CZ_LKPR,Southampton,Prague,,,,,,,,,,,,,,30896,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_CH_LSGG,Southampton,Geneva,,,,,,,,,,,,,,,35376,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_BE_EBBR,Southampton,Brussel,,,,,,,,21365,27359,36218,22502,,,,20913,20181,22674,25136,23143,22100,20092,18062,14707,10778,
PAS,PAS_CRD,UK_EGHI_AT_LOWS,Southampton,Salzburg,,,,,,,,,,,,,,23706,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_UK_EGPK,Bournemouth,Glasgow,,,,,,,,,33903,128423,94118,93294,97405,100081,84787,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_UK_EGPH,Bournemouth,Edinburgh,,,,,,,,,87906,,,,,,,,,,15727,20399,,,,,
PAS,PAS_CRD,UK_EGHH_UK_EGPF,Bournemouth,Glasgow,,,33549,,,,,,,,,,,,,,,,27254,34172,,,,,
PAS,PAS_CRD,UK_EGHH_UK_EGCC,Bournemouth,Manchester,,,30703,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_UK_EGAA,Bournemouth,Belfast,,,,,,,,,,,,,27023,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_TR_LTBS,Bournemouth,Dalaman,,,,,,,27257,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_PL_EPWR,Bournemouth,Wrocław,,,,,20487,,,,,29930,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_PL_EPKT,Bournemouth,Katowice,,,,,,,,,,28953,20152,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_PL_EPKK,Bournemouth,Kraków,,,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_NL_EHAM,Bournemouth,Amsterdam,,,,,,,,,,,47320,64122,47378,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_IT_LIRP,Bournemouth,Pisa,,,,,,,,,,23354,39194,33123,31988,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_IE_EINN,Bournemouth,Shannon,,,,,,,,,,,24693,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_IE_EIDW,Bournemouth,Dublin,,,,,,,,43418,63722,101345,95411,96980,79035,80962,73119,93721,86151,83580,71104,80655,101673,51871,,,
PAS,PAS_CRD,UK_EGHH_FR_LFPG,Bournemouth,Paris,,,,,,,,,,,,,30290,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEVC,Bournemouth,Valencia,,,,,,,,,,,,,37485,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LERS,Bournemouth,Reus,,,,,,,,,26979,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEMD,Bournemouth,Madrid,,,,,,,,,,,29785,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEIB,Bournemouth,Ibiza,,,,23918,26704,27379,26403,23960,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_DE_EDLP,Bournemouth,Paderborn,,,,,,,,,,,27038,32522,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_DE_EDFH,Bournemouth,Frankfurt,,,,,,,,,,,,,,,70483,86995,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_CZ_LKPR,Bournemouth,Prague,,,,,,,,,,,43910,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_UK_EGPD,London,Edinburgh,,,,,82804,119866,147576,128947,126583,139369,149961,148624,156583,155992,159229,163732,159301,159798,143678,69826,,,,,
PAS,PAS_CRD,UK_EGGW_UK_EGGP,London,Liverpool,,,,,,,,,,,,,,,,,,200526,,,,,,,
PAS,PAS_CRD,UK_EGGW_UK_EGAC,London,Belfast,,,,,,,80646,170030,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_TR_LTFJ,London,Istanbul,,,,,,75964,,,88363,97433,96582,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_TR_LTBS,London,Dalaman,,,,79025,80853,86140,76486,,,,,,,,,,,,,,33375,27790,,,
PAS,PAS_CRD,UK_EGGW_TR_LTBA,London,Istanbul,,,80313,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_TN_DTMB,London,Monastir,,,,,,,,,,,,,,,,,,,,,20094,,22494,,
PAS,PAS_CRD,UK_EGGW_SK_LZIB,London,Bratislava,,,,,,,100914,81235,,145891,,,91532,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_SE_ESOW,London,Stockholm / Västerås,,,,,,,,,,,,155512,180618,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_RO_LRBS,London,Bucharest,,,,,,,272349,223489,141330,107763,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_PL_EPMO,London,Warsaw,,,,,,142723,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_PL_EPKK,London,Kraków,,,,,,,,75356,93693,93697,94809,93481,98179,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_MA_GMMX,London,Marrakech,,,,,,,,,,,94298,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IT_LIRA,London,Roma,,,,,,,,,,89568,106684,110387,105661,,,,,,,71528,44103,,,,
PAS,PAS_CRD,UK_EGGW_IT_LIPH,London,Treviso,,,,,,,,,,,,,87217,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IT_LIMF,London,Torino,,,,,,,,,,,,,78480,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IT_LIME,London,Bergamo,,,,,,,,,,177134,190729,205460,210675,195332,162464,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IT_LICJ,London,Palermo,,,,,,,,,,,,,,,,,,,,,21901,,22113,,31836
PAS,PAS_CRD,UK_EGGW_IE_EIWF,London,Waterford,,,,,,,,,,75665,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IE_EINN,London,Shannon,,,,,,,,,,76762,,83305,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_IE_EICM,London,Galway,,,,,,,,,,87887,76671,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_GI_LXGB,London,Gibraltar,,,,,,,109756,90536,81654,90785,92407,98969,94115,94977,98686,88893,84741,80236,,45804,29129,,,,
PAS,PAS_CRD,UK_EGGW_FR_LFRD,London,Dinard/Pleurtuit/Saint-Malo,,,,,,,,,,,,,84425,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_ES_LERS,London,Reus,,,,,,,,,87070,107593,116234,113877,116461,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_ES_LEIB,London,Ibiza,,,,,,,,,,,83382,,,,,,,,,59366,49443,58306,50037,45177,49948
PAS,PAS_CRD,UK_EGGW_ES_LEGE,London,Girona,,,,,77300,,,,96489,102618,106217,109115,107853,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_ES_GCLP,London,Gran Canaria,,,,,,,,,,,,,,,,,78025,79531,81069,72242,51037,43863,46557,41475,29979
PAS,PAS_CRD,UK_EGGW_ES_GCFV,London,Fuerteventura Island,,,,,,,,,,,,,,,,,,,,50091,30085,28423,20067,20387,
PAS,PAS_CRD,UK_EGGW_EL_LGKR,London,EL_LGKR,,,,,,,,,,,,,,,,,,,,,,22303,21859,30838,26268
PAS,PAS_CRD,UK_EGGW_EL_LGKO,London,EL_LGKO,,,,,,,,,,,,,,,,,,,,,,,20149,20374,
PAS,PAS_CRD,UK_EGGW_EL_LGIR,London,EL_LGIR,,,,,,,,,,,,,,,,,,,,,,,26408,22483,22781
PAS,PAS_CRD,UK_EGGW_EL_LGAV,London,EL_LGAV,,,,,,,,,89166,105031,98283,97777,96111,169948,181094,,,,172685,72403,,,,,
PAS,PAS_CRD,UK_EGGW_EL_LGAT,London,EL_LGAT,,,,,,,,,,,,,,,,183171,181499,178206,,,,,,,
PAS,PAS_CRD,UK_EGGW_EG_HESH,London,Sharm el-Sheikh,,,127951,160654,119019,110035,110644,111143,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_DE_ETBS,London,DE_ETBS,,,,,,,,,,,,,211511,161038,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_DE_EDVV,London,DE_EDVV,,,,,,,,,,,,,,,,,,,,,,,,,26461
PAS,PAS_CRD,UK_EGGW_DE_EDLN,London,Mönchengladbach,,,,,,,,,,,,,,,,,,,,55225,37953,,,,
PAS,PAS_CRD,UK_EGGW_DE_EDDW,London,Bremen,,,,,,,,,,,,76917,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGW_DE_EDDM,London,München,,,,,,,,,,,,,,,,,,,,70838,54014,20778,,,
PAS,PAS_CRD,UK_EGGW_DE_EDDG,London,Münster,,,,,,,,,,,,,,,,,,,,,,,,,29346
PAS,PAS_CRD,UK_EGGW_AT_LOWW,London,Vienna,,,,,,,,,78970,97111,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_UK_EGLC,Liverpool,London,,,,,,,,,,,,47689,69893,68751,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_UK_EGGW,Liverpool,London,,,,,,,,,,,,,,,,,49306,202322,50163,,,,,,
PAS,PAS_CRD,UK_EGGP_TR_LTBS,Liverpool,Dalaman,,,,,,,,,,,,,,,,,,,,,15837,18503,15077,,
